anime_id,prediction_explicit,prediction_implicit,novelty,genres,name,type,episodes,aired,producers,licensors,studios,source,duration,rating,synopsis,image_url,unknown,score
8536,0.6863844990730286,0.000157020840561,2.7953802886825585,"Comedy, Romance, School, Supernatural, Vampire",FORTUNE ARTERIAL 赤い約束,TV,12,"Oct 9, 2010 to Dec 25, 2010","NTT Docomo, AMG MUSIC",Unknown,"feel., Zexcs",Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,"Fortune Arterial's story revolves around the male protagonist Kohei Hasekura, who transfers into a prestigious public school in the style of an English six-year school encompassing junior-high and high school students. The school is on an island named Tamatsu Island off-shore from mainland Japan, and the only way to get there is by boat. Soon after transferring, he discovers that one of the student in the class next door to his, Sendo Erika, is in fact a type of vampire. 

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/11/26876.jpg,0.82443318210869,0.713994235680161
9736,0.6917314529418945,0.0003609826380852,2.615794711707479,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",アスタロッテのおもちゃ！,TV,12,"Apr 11, 2011 to Jun 26, 2011","Kadokawa Shoten, Pony Canyon, DAX Production, KlockWorx, ASCII Media Works",Unknown,Diomedéa,Manga,23 min. per ep.,PG-13 - Teens 13 or older,"Succubi, like the young princess Astarotte ""Lotte"" Ygvar, require the life seed from men to survive, replenish their magic, and continue the royal lineage of the magical realm. This means succubi are required to keep a harem of men close at hand. Ironically, Lotte despises men, which will put her life at risk once she matures. To convince her to fulfill her duties, one of her attendants, Judith Snorrevik, goes to the human realm to find a human male whom Lotte can tolerate.

Judith returns with 23-year-old Naoya Touhara, a single father who unfortunately leaves his daughter, Asuha, behind in the human realm. As the first member of Lotte's harem, Naoya quickly adapts to this new environment, serving the princess to make her happy, rather than viewing her with sexual intent. Unfortunately, when his daughter is allowed to arrive in the magical realm, Naoya's relationship quickly worsens with Lotte. Even so, he strives to patch up their relationship.

It soon becomes clear, however, that Naoya's presence in the magical realm is more than just mere coincidence. As he develops his bond with Lotte, fate begins to pull together the connections that tie him and everyone else within this enchanting world.",https://cdn.myanimelist.net/images/anime/3/75562.jpg,0.7972934154567191,0.7128438454448595
1530,0.7885705232620239,0.0594892986118793,1.8217490101931584,"Slice of Life, Supernatural, Drama, Romance",カノン (2006),TV,24,"Oct 6, 2006 to Mar 16, 2007","Pony Canyon, TBS, Movic","ADV Films, Funimation",Kyoto Animation,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,"As a young child, Aizawa Yuuichi had often visited his cousin in the city; however, something drastic happened to keep him away for seven long years. Now, Yuuichi returns, his memories of those days are simply gone.

Settling into the wintry town, Yuuichi comes across several young girls, all of whom are connected to his past. As he befriends them and continues to interact with them, the long forgotten memories from his childhood begin to resurface...",https://cdn.myanimelist.net/images/anime/1362/128746.jpg,0.40742958185928646,0.7123423349814765
10110,0.7300114035606384,0.0040377685800194,2.2618632537144974,"Harem, Comedy, Romance, Ecchi, School",まよチキ!,TV,13,"Jul 8, 2011 to Sep 30, 2011","Starchild Records, Media Factory, TBS, DAX Production, PRA, RAY",Sentai Filmworks,feel.,Light novel,24 min. per ep.,R+ - Mild Nudity,"Due to his mother and sister, who both love professional wrestling, Kinjirou Sakamachi developed a resilient body that could take hard punches, aggressive kicks, and even deadly vehicle bumps, in order to survive their various grappling positions and locks. However, he also developed gynophobia, an abnormal fear of women. With just one touch from a girl, his nose bleeds uncontrollably, he sweats excessively, and in rare cases, faints abruptly.

His life changes for the worse because of a fated meeting in the restroom. While trying to escape from a girl, he discovers that the most popular student in their school, Subaru Konoe—the butler of the headmaster’s daughter, Kanade Suzutsuki—is actually female! Surprised, Subaru violently assaults Kinjirou, dealing significant damage and knocking him unconscious. When he comes to, he meets Kanade. In exchange for his silence, she promises to help cure his phobia.",https://cdn.myanimelist.net/images/anime/13/29971.jpg,0.6411249080616842,0.7122341044608477
15583,0.7221066951751709,0.0022464841604232,2.400904302149989,"Sci-Fi, Harem, Comedy, Romance, Mecha, School",デート・ア・ライブ,TV,12,"Apr 6, 2013 to Jun 22, 2013","Kadokawa Shoten, AT-X, Nippon Columbia, Fujimi Shobo",Funimation,AIC PLUS+,Light novel,23 min. per ep.,R - 17+ (violence & profanity),"Thirty years ago, the Eurasian continent was devastated by a supermassive ""spatial quake""—a phenomenon involving space vibrations of unknown origin—resulting in the deaths of over 150 million people. Since then, these quakes have been plaguing the world intermittently, albeit on a lighter scale.

Shidou Itsuka is a seemingly average high school student who lives with his younger sister, Kotori. When an imminent spatial quake threatens the safety of Tengu City, he rushes to save her, only to be caught in the resulting eruption. He discovers a mysterious girl at its source, who is revealed to be a ""Spirit,"" an otherworldly entity whose appearance triggers a spatial quake. Soon after, he becomes embroiled in a skirmish between the girl and the Anti-Spirit Team, a ruthless strike force with the goal of annihilating Spirits.

However, there is a third party that  believes in saving the spirits: ""Ratatoskr,"" which surprisingly is commanded by Shidou's little sister!  Kotori forcibly recruits Shidou after the clash, presenting to him an alternative method of dealing with the danger posed by the Spirits—make them fall in love with him. Now, the fate of the world rests on his dating prowess, as he seeks out Spirits in order to charm them.",https://cdn.myanimelist.net/images/anime/13/44844.jpg,0.6682553917176104,0.7113364344836588
11235,0.727769672870636,0.001174536999315,2.755214246957224,"Slice of Life, Comedy, Romance, School",アマガミSS+ plus,TV,13,"Jan 6, 2012 to Mar 30, 2012",TBS,Sentai Filmworks,AIC,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,"In the aftermath of Amagami SS, high school student Junichi Tachibana continues his relationships with the girls at his school. Amagami SS+ Plus offers a glimpse into what happened after the resolution of each girl's individual story. 

New events begin to take place between each of the girls and Junichi. Tsukasa Ayatsuji, the class representative, runs for student council president; Rihoko Sakurai, who has taken over the Tea Club with Junichi, still wants to confess her feelings to him; Ai Nanasaki questions the future of her relationship with Junichi when he leaves for college; Kaoru Tanamachi wonders if her relationship with Junichi will ever go any further; Sae Nakata and Junichi deal with classmates who still can't believe that someone so cute is his girlfriend; and Haruka Morishima wants to take their relationship to the next level and get married.",https://cdn.myanimelist.net/images/anime/1951/114976.jpg,0.64423362104802,0.7110624625061128
6023,0.7355535626411438,0.0002714947913773,3.538958322869396,"Comedy, Ecchi, Romance",乃木坂春香の秘密ぴゃあれっつぁ,TV,12,"Oct 6, 2009 to Dec 22, 2009","ASCII Media Works, Studio Mausu, Studio Jack",Discotek Media,Diomedéa,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,"Haruka's manga and anime hobby is still concealed by her dear friend Yuuto, but Yuuto's other female friend starts to feel affection and attraction towards him, so a feelings war begins among their circle of friends. Meanwhile Yuuto tries to make Haruka happy doing what she likes the most: drawing manga, watching anime, and attending special anime events.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/74013.jpg,0.6104305897045956,0.7105289680538343
4472,0.7401061058044434,0.0049952478148043,2.3576543183561727,"Comedy, Parody, School, Slice of Life",らき☆すた OVA（オリジナルなビジュアルとアニメーション）,OVA,1,"Sep 26, 2008","Kadokawa Shoten, Movic, KlockWorx","Funimation, Bandai Entertainment",Kyoto Animation,4-koma manga,42 min.,PG-13 - Teens 13 or older,"The OVA features six separate stories revolving around the cast, some of which border on the bizarre; one of which is an MMORPG environment being played by Konata, Kagami, Tsukasa, and Nanako Kuroi, and another in which Kagami has a ""suggestive"" dream about Konata.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1475/99189.jpg,0.5913100474501864,0.710346894133592
5690,0.7805545926094055,0.0120019325986504,2.716599410829444,"Comedy, Josei, Music, Romance",のだめカンタービレ フィナーレ,TV,11,"Jan 15, 2010 to Mar 26, 2010","Fuji TV, Sony Music Entertainment",Unknown,J.C.Staff,Manga,22 min. per ep.,PG-13 - Teens 13 or older,"Shinichi Chiaki is quickly making a name for himself as the principal conductor of the revitalized Roux-Marlet Orchestra, and Megumi ""Nodame"" Noda has made leaps and bounds as a pianist at the Conservatoire de Paris. However, tensions mount between the two as Nodame feels left behind by Chiaki's growing success and his close friendship with legendary piano prodigy Rui Son. Disregarding her teacher Professor Charles Auclair's advice, Nodame enters another piano competition in an attempt to jumpstart her own performance career. 

Meanwhile, those around Chiaki and Nodame are at their own crossroads. Rui begins to doubt herself after hearing Nodame's playing and being denied tutelage from Auclair; Maestro Franz von Stresemann faces the reality of his mortality; pianists Yunlong Li and Tatiana Vishneva feverishly prepare for a competition, while the latter also struggles with her growing feelings for oboist and fellow student Yasunori Kuroki. 

As Chiaki, Nodame, and their friends continue on their respective journeys, they must not only strive to stay true to themselves, but also remember where it all started.",https://cdn.myanimelist.net/images/anime/1084/119096.jpg,0.428218068516789,0.7100872877908823
5300,0.7903029918670654,0.0206587668508291,2.6295880338398145,"Slice of Life, Demons, Supernatural, Drama, Shoujo",続 夏目友人帳,TV,13,"Jan 6, 2009 to Mar 31, 2009","Aniplex, Nihon Ad Systems","NIS America, Inc.",Brain's Base,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"As with its prequel, Zoku Natsume Yuujinchou is about Takashi Natsume, a boy who has had the ability to see youkai since he was young, and his bodyguard youkai Madara, nicknamed Nyanko-sensei. Natsume attempts to return names written in his ""Book of Friends"" (which he inherited from his grandmother Reiko) to youkai in his village. Throughout these adventures, he meets some youkai that are friendly, some that want to steal the Book, and some that want to kill him, as Natsume learns about himself and his relationship with these mysterious beings along the way.",https://cdn.myanimelist.net/images/anime/4/79738.jpg,0.3880405303045329,0.709850499554559
9181,0.7422297596931458,0.0025106917601078,2.724204010214664,"Sci-Fi, Harem, Comedy, Ecchi, School, Shounen",もっと To LOVEる -とらぶる-,TV,12,"Oct 6, 2010 to Dec 22, 2010","Geneon Universal Entertainment, TBS, Magic Capsule, PRA",Sentai Filmworks,Xebec,Manga,24 min. per ep.,R+ - Mild Nudity,"Rito Yuuki never gets a break—he's always finding himself in lewd accidents with girls around him. Although his heart still yearns for Haruna, his childhood love, Rito can't help but question his feelings for Lala, the alien princess who appeared in front of him and declared she would marry him. But now, it's not just Lala he has to deal with: her younger twin sisters, Momo and Nana, have also traveled to Earth, wanting to meet their older sister's fiancé, and just as luck would have it, they end up staying at Rito's home.

Meanwhile, amidst the bustle of his new family members, Yami, the human weapon girl, begins her pursuit for Rito. It's not an easy life for Rito as he deals with uncertain love, punishment for being a pervert, and a girl dead set on murdering him.",https://cdn.myanimelist.net/images/anime/4/59875.jpg,0.5781744776822565,0.709418703290968
10213,0.7221162915229797,0.0004663490399252,3.0668018402625594,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",真剣で私に恋しなさい！,TV,12,"Oct 2, 2011 to Dec 18, 2011",Unknown,Sentai Filmworks,Lerche,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,"The samurai are a very important part of Japan's history, and to be related to them in any way is probably one of the most inspiring things that a young high school student could hope for.

Kawakami City is well-known for having many samurai ancestors among its citizens, and is generally surrounded by an atmosphere of fighting spirit, loyalty, and dedication to work. In Maji de Watashi ni Koi Shinasai!, the students of Kawakami Academy use this knowledge on a daily basis, whether they are studying for exams, competing in sports competitions, or making sure that they take very good care of their traditions. Yamato Naoe is one such student, and his six closest friends (three boys and three girls) make up the perfect team for friendship, rivalry, and motivation. However, even samurai have weaknesses.

Although the balance and long friendship of their group has been undisturbed for a long time, when two new girls enter the group, things start to get a lot more interesting. Not only must they maintain what they think is the samurai tradition, but they must now also do it with a lot of ""distractions.""",https://cdn.myanimelist.net/images/anime/4/32541.jpg,0.6580240458044675,0.7092978423792773
28977,0.864565908908844,0.3530310988426208,3.2173746987419336,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",銀魂°,TV,51,"Apr 8, 2015 to Mar 30, 2016","TV Tokyo, Aniplex, Dentsu","Funimation, Crunchyroll",Bandai Namco Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Gintoki, Shinpachi, and Kagura return as the fun-loving but broke members of the Yorozuya team! Living in an alternate-reality Edo, where swords are prohibited and alien overlords have conquered Japan, they try to thrive on doing whatever work they can get their hands on. However, Shinpachi and Kagura still haven't been paid... Does Gin-chan really spend all that cash playing pachinko?

Meanwhile, when Gintoki drunkenly staggers home one night, an alien spaceship crashes nearby. A fatally injured crew member emerges from the ship and gives Gintoki a strange, clock-shaped device, warning him that it is incredibly powerful and must be safeguarded. Mistaking it for his alarm clock, Gintoki proceeds to smash the device the next morning and suddenly discovers that the world outside his apartment has come to a standstill. With Kagura and Shinpachi at his side, he sets off to get the device fixed; though, as usual, nothing is ever that simple for the Yorozuya team.

Filled with tongue-in-cheek humor and moments of heartfelt emotion, Gintama's fourth season finds Gintoki and his friends facing both their most hilarious misadventures and most dangerous crises yet.",https://cdn.myanimelist.net/images/anime/3/72078.jpg,0.08490557163433259,0.7086338414539418
1562,0.7884717583656311,0.0271272230893373,2.4461097389180364,"Comedy, Shoujo",ヤマトナデシコ七変化♥,TV,25,"Oct 4, 2006 to Mar 28, 2007",Unknown,"ADV Films, Funimation",Nippon Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Ever since her crush rejected her by insulting her appearance, Sunako Nakahara has been a shut-in with a hatred for beauty, embracing all things morbid and occult-related. She is sent to live in her aunt's mansion which, to her dismay, she'll share with four exceedingly handsome boys her age. Furthermore, her flighty aunt has made a deal with these boys that in exchange for living there rent-free, they are to turn Sunako into a proper lady by the time she returns from a trip around the world.

Thus begins Sunako's hectic life with abrasive Kyohei Takano, ladies' man Ranmaru Morii, calm Takenaga Oda, and friendly Yukinojo Toyama. As she interacts with them she finds them less obnoxious, and she may not be as much of an outcast as she thought.",https://cdn.myanimelist.net/images/anime/11/7701.jpg,0.3878576575664251,0.7083489382057899
5682,0.7930776476860046,0.0273202676326036,2.5689634120233795,"Action, Drama, Seinen, Thriller",Phantom 〜Requiem for the Phantom〜,TV,26,"Apr 3, 2009 to Sep 25, 2009",Genco,Funimation,Bee Train,Visual novel,24 min. per ep.,R - 17+ (violence & profanity),"Mafia is rife in America where assassinations are a regular occurrence on the streets. Inferno, a mysterious company, is behind most of these dealings through the use of their near-invincible human weapon, ""Phantom.""

One day, a Japanese tourist accidentally witnesses Phantom's latest murder. Desperate to escape, the tourist hides in a secluded building. However, Phantom, revealed to be a young woman named Ein, and the leader of Inferno ""Scythe Master"" captures the tourist and brainwashes him.

Given the name ""Zwei,"" this once peaceful tourist is now a puppet of Inferno with no memories. Drawn into a world of lies, deceit, and violence, Zwei must fight to survive, hopefully to one day regain his memories and escape from this world where he is constantly on the brink of death.",https://cdn.myanimelist.net/images/anime/8/22470.jpg,0.3685700754732305,0.7081761332434499
3927,0.8137404918670654,0.0747316852211952,2.4120155275750603,"Action, Drama, Mecha, Military, Sci-Fi, Space",機動戦士ガンダム00 セカンドシーズン,TV,25,"Oct 5, 2008 to Mar 29, 2009",Mainichi Broadcasting System,Bandai Entertainment,Sunrise,Original,24 min. per ep.,R - 17+ (violence & profanity),"In the year 2311 AD, a world that once saw itself full of inter-continental conflict now stands unified, led by the Earth Sphere Federation (ESF). The ESF established a preventative military task force known as the A-Laws, tasking them with shutting down violent terrorist organizations. As they gain more and more legal authority, the A-Laws begin to twist the law to fit their own agenda, ruling the citizens of Earth with a heavy hand.

In response to the fascistic behavior of the A-Laws, the anti-terrorist group Celestial Being reappears. Led by state-of-the-art mobile suits known as Gundam, the pilots of Celestial Being wage a new war with the A-Laws, aiming to stop their tyrannical abuse of power.

Setsuna F. Seiei, pilot of the Gundam Exia, helps to lead the charge along with his fellow Gundam Meisters Lockon Stratos, Allelujah Haptism, and Tieria Erde. But in the process, Setsuna stumbles upon a conspiratorial plot spearheaded by a new faction, the Innovators, and must contend with his own old wounds and ghosts of the past in order to save a world that despises him.",https://cdn.myanimelist.net/images/anime/9/12782.jpg,0.2827672739365199,0.7075458482809563
102,0.7161684036254883,0.0015133345732465,2.543155528067507,"Comedy, Drama, Romance, Shoujo",愛してるぜ ベイベ★★,TV,26,"Apr 3, 2004 to Oct 9, 2004","Animax, Toei Video, Sunny Side Up",Unknown,TMS Entertainment,Manga,25 min. per ep.,PG-13 - Teens 13 or older,"Katakura Kippei is in every way a high school playboy. Spending his days flirting with any girl he can see, responsibility is the last thing on his mind. Life takes an unexpected turn for him as one day he returns home to find himself with the full-time task of caring for his 5-year-old cousin. Kippei's aunt Miyako had disappeared, appearing to have abandoned his cousin, Yuzuyu. With Kippei's lack of responsibility and knowledge of childcare and Yuzuyu's injured heart with the disappearance of her mother, their time together is in for a bumpy ride.",https://cdn.myanimelist.net/images/anime/2/69665.jpg,0.6717458741183336,0.7072838977240573
34591,0.83607417345047,0.0528123565018177,4.073040808799654,"Slice of Life, Demons, Supernatural, Drama, Shoujo",夏目友人帳 陸,TV,11,"Apr 12, 2017 to Jun 21, 2017","TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha",Unknown,Shuka,Manga,23 min. per ep.,PG-13 - Teens 13 or older,"Takashi Natsume has grown accustomed to his encounters with youkai through the Book of Friends, which contains the names of youkai whom his grandmother, Reiko Natsume, has sealed in contracts. These encounters allow Natsume to better understand the youkai, Reiko, and himself. 

The Book of Friends is a powerful tool that can be used to control youkai; it is sought after by both youkai and exorcists alike. Natsume just wants to live out his daily life in peace but is constantly disrupted by these experiences. If he is to end this torment, Natsume must explore more about the book and the world of exorcism, as well as begin to open his heart to those who can help him.",https://cdn.myanimelist.net/images/anime/6/84416.jpg,0.1897753857700554,0.7068144159143872
5734,0.6702375411987305,5.29568433194072e-06,3.749253731705757,"Harem, Romance, Supernatural",タユタマ -Kiss on my Deity-,TV,12,"Apr 6, 2009 to Jun 22, 2009","Media Factory, Delfi Sound",Sentai Filmworks,SILVER LINK.,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,"Yuuri Mito is a typical, normal Japanese teenager.  He goes to school, works on people's motorcycles and performs exorcisms.  Okay, that last part's a little bit unusual, but his family lives in a shrine and they do that sort of thing.  Still, you would think he'd know enough to be careful with an ancient relic he finds in the woods, especially when a mysterious goddess appears and tells him to leave it alone.  Unfortunately, despite Mito's best efforts, the seal gets broken anyway and a number of dangerous ""tayuti"" that it held in stasis get loose.  This is bad.  Mito also ends up with a beautiful goddess girl who decides that she's going to marry him.  This might not be so bad. if he wasn't already caught up in the middle of a war between the entities he's released.  The flesh may be weak but the spirit's more than willing to compensate. 

(Source: Sentai Filmworks)",https://cdn.myanimelist.net/images/anime/2/11972.jpg,0.8525542331208148,0.7067008795831473
4814,0.7579311728477478,0.0064976047724485,2.6435742758145544,"Comedy, Drama, Romance, Shounen Ai",純情ロマンチカ2(に),TV,12,"Oct 12, 2008 to Dec 28, 2008","Frontier Works, Kadokawa Shoten, Memory-Tech, Romantica club !!",Nozomi Entertainment,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,The second part of Junjou Romantica continuing the story.,https://cdn.myanimelist.net/images/anime/6/38417.jpg,0.5011479088956245,0.7065745200573231
4726,0.7272675037384033,0.0006674149772152,3.088541826898965,"Adventure, Fantasy",ドルアーガの塔 ～the Sword of URUK～,TV,12,"Jan 9, 2009 to Mar 27, 2009",Sotsu Music Publishing,Funimation,Gonzo,Game,24 min. per ep.,PG-13 - Teens 13 or older,"With broken spirits and enigmatic questions that hold no answers lingering, Jil is still trying to figure everything out. Then, a mysterious girl named Kai appears before him and says: ""Take me to the top of the tower.""

Kai's request shrouded in ambiguity, Jil will have another chance to work towards completing his destiny and ascend the Tower. With his hopes and aspirations seemingly slipping out of his hands, Jil must rise to the challenge once again on this never-ending adventure.

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/9/75647.jpg,0.6228421892778901,0.7063824408463008
4975,0.7399851679801941,0.0214449893683195,1.7852708015907488,"Sci-Fi, Harem, Mystery, Psychological, Supernatural",カオスヘッド,TV,12,"Oct 9, 2008 to Dec 25, 2008","VAP, Yomiuri Telecasting, Kids Station",Funimation,Madhouse,Visual novel,27 min. per ep.,R - 17+ (violence & profanity),"Throughout Shibuya, a series of murders dubbed the ""New Generation Madness"" gained widespread attention As these crimes gained infamy, they became a hot topic of discussion among the people of the area. Nonetheless, these ""New Gen"" murders do not capture the interest of Takumi Nishijou, a high school otaku who frequently experiences delusions and feels that he is constantly being watched. 

Having no concern for the real world, Takumi spends his time playing online games and watching anime. However, his ordinary life is disrupted when he receives a horrifying image of a man staked to a wall from a user named Shogun. After calming himself at an internet cafe, Takumi sees the exact same murder scene as the image portrayed happen right before his eyes, along with a pink-haired girl covered in blood calling out his name.

Conflicted with the nature of reality, Takumi finds it difficult to judge where to place his trust as he gets caught up in the ""New Gen"" murders, believing that the murderer is out to get him.",https://cdn.myanimelist.net/images/anime/13/15443.jpg,0.5661791235728696,0.7052239590987293
4999,0.7095471620559692,0.0027273523155599,2.271525164626234,"Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen",明日のよいち！,TV,12,"Jan 9, 2009 to Mar 27, 2009","Lantis, TBS, Movic",Sentai Filmworks,AIC,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Yoichi Karasuma has spent all of his life in the mountains, training in the Soaring Wind, Divine Wind swordsmanship style. Under his father’s guidance, he is able to master the technique at the age of 17. With nothing left to learn, Yoichi is sent to a new dojo located in the city so he can continue to train and gain an understanding of modern society.

Unfortunately, Yoichi has no idea how to act or speak to anyone in the present day and acts like a samurai, complete with odd speech and traditional clothing. As he goes to live with the Ikaruga sisters at the dojo, Yoichi, clueless on how to interact with others, is constantly hurtled in hilarious misunderstandings. Asu no Yoichi! follows Yoichi as he stumbles through his new life and tries to learn how to live in the modern world with his new family.",https://cdn.myanimelist.net/images/anime/6/20621.jpg,0.6838583820755579,0.704409406059887
3701,0.8060749173164368,0.0202761013060808,3.4562666070242827,"Adventure, Mystery, Romance, Sci-Fi",カイバ,TV,12,"Apr 11, 2008 to Jul 25, 2008","VAP, WOWOW",Discotek Media,Madhouse,Original,24 min. per ep.,R+ - Mild Nudity,"In a world where memories exist in memory chips separate from the body, death of the body no longer means death of the soul. It is possible for memories to be viewed, altered, and transferred between bodies. These memory chips are used by the rich to obtain eternal lives in carefully selected bodies, while for the poor, selling their own bodies and conserving their souls in the chips often become the only way to earn a living. An electrolytic cloud in the sky serves as a barrier between the heavens of the fortunate and the underworld of the destitute, making this social division impregnable. 

One day, a man named Kaiba wakes up in an empty room with no memories, a mysterious hole in his chest, and a locket holding the picture of an unknown woman. After escaping an attack and stumbling upon a decrepit village of underworld residents, he begins his adventure across the different planets of this strange universe to find out more about his own identity and the woman he once knew.

Through a journey of self-discovery and acceptance, Kaiba weaves together tales of souls and spirits and explores the importance of memories.",https://cdn.myanimelist.net/images/anime/7/13193.jpg,0.2965874849398095,0.7041774308411113
7311,0.8300186991691589,0.2339014559984207,1.9090418790917547,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",涼宮ハルヒの消失,Movie,1,"Feb 6, 2010","Kadokawa Shoten, Animation Do","Funimation, Bandai Entertainment",Kyoto Animation,Light novel,2 hr. 42 min.,PG-13 - Teens 13 or older,"On a cold December day, Kyon arrives at school prepared for another outing with his fellow SOS Brigade members. However, much to his surprise, he discovers that almost everything has changed completely: Haruhi Suzumiya and Itsuki Koizumi are nowhere to be found; Mikuru Asahina does not recognize him at all; Yuki Nagato is a regular human; and Ryouko Asakura has mysteriously returned. Although he is no stranger to the supernatural, Kyon is disturbed by this odd turn of events and decides to investigate on his own.

Finding himself to be the only person that is aware of the previous reality, Kyon is now faced with a difficult choice: to finally live the normal life he has always wanted, or uncover a way to turn back the hands of time and restore his chaotic yet familiar world.",https://cdn.myanimelist.net/images/anime/1248/112352.jpg,0.20003249932297643,0.7040214591999224
9379,0.6617292761802673,0.0010968225542455,2.054223888936253,"Sci-Fi, Slice of Life, Comedy",電波女と青春男,TV,12,"Apr 15, 2011 to Jul 1, 2011","Starchild Records, TBS","NIS America, Inc.",Shaft,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,"Makoto Niwa meticulously tallies the amount of positive and negative youthful experiences he engages in as if to grade his own life. When his parents go overseas, he moves to a new town to live with his aunt, welcoming the change and ready for a fresh start. However, as ordinary as he had imagined his adolescence to be, he could never have taken the existence of an enigmatic long-lost cousin into account.

Upon moving into his aunt's house, he discovers the cousin he never knew about: Erio Touwa. Despite being Makoto's age, she couldn't be more different: Erio chooses to wrap herself in a futon all day rather than to go to school. She even claims to be an alien, and with a speech pattern and personality to back it up, any chance of Makoto's dreamt-of normal life is instantly tossed out the window.

As he meets a string of other eccentric girls in town, Makoto must face the possibility of seeing his youth points in the red. However, he might be surprised by how thrilling an abnormal youth can be.",https://cdn.myanimelist.net/images/anime/1799/114806.jpg,0.8729367359237508,0.703970768128964
10793,0.7887891530990601,0.1039649173617363,1.635821989797369,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",ギルティクラウン,TV,22,"Oct 14, 2011 to Mar 23, 2012","Aniplex, Dentsu, Movic, Fuji TV, Fujipacific Music",Funimation,Production I.G,Original,24 min. per ep.,R - 17+ (violence & profanity),"On December 24, 2029—the day colloquially known as the ""Lost Christmas""—the Apocalypse Virus spread across Japan, bringing death to its citizens and plunging the country into utter chaos. In an effort to establish order, the United Nations sends the GHQ to assist with the crisis by containing the outbreak while removing all political autonomy in the process. A decade later, the country still lives under their control, unable to break free from their draconian rule.

Frustrated with the state of the nation, a resistance group named the Funeral Parlor aims to liberate Japan from the GHQ. Led by the charismatic Gai Tsutsugami, the group plots to steal a vial containing the ""Void Genome"" to further their goals. The vial falls into the hands of internet vocalist Inori Yuzuriha, who ends up being hunted by the GHQ's Anti-Bodies forces. Having nowhere to go, she seeks refuge in a warehouse where she meets Shuu Ouma—a socially awkward high school student who is a huge fan of her music.

Shuu gets dragged into the conflict the moment he rescues Inori, and the Void Genome shatters in his hand, granting him the ""Power of the Kings."" While learning how to control his grand new ability, Shuu must now fight to liberate Japan from its cruel oppressors.",https://cdn.myanimelist.net/images/anime/1566/133912.jpg,0.3639480395520283,0.7038209303896538
1722,0.7165502905845642,0.000607915688306,2.994231147427724,"Harem, Comedy, Romance, Ecchi, Fantasy, Shounen",ながされて藍蘭島,TV,26,"Apr 5, 2007 to Sep 27, 2007",Square Enix,Discotek Media,feel.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,"Ikuto Touhohin just had a fight with his old man, one that led him to make a rash decision to run away from home. He boards a ship, deciding to take a vacation, but the ship is suddenly hit by a huge storm—one that sends Ikuto overboard! When he regains consciousness, he realizes he is still alive on some island. An isolated island. An isolated island with nothing but girls. Beautiful girls. Stranded on an island with only girls, no electricity, gas, radio, television, like he was back in the stone age.

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/7/75254.jpg,0.6506763879002976,0.7033755100477109
7193,0.7637152075767517,0.0081031108275055,2.7631194264643373,"Drama, Historical, Psychological, Seinen, Thriller",青い文学シリーズ,TV,12,"Oct 11, 2009 to Dec 27, 2009","Movic, Happinet Pictures, RAY",Unknown,Madhouse,Novel,23 min. per ep.,R - 17+ (violence & profanity),"1. Ningen Shikkaku
2. Sakura no Mori no Mankai no Shita
3. Kokoro
4. Hashire, Melos!
5. Kumo no Ito
6. Jigokuhen",https://cdn.myanimelist.net/images/anime/10/17471.jpg,0.4584211673001338,0.7026563995214281
